Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
22/7/2007,22:04:00,2.508,0.152,233.120,11.000,1.000,19.000,17.0
6/12/2008,02:15:00,0.390,0.182,242.740,1.800,0.000,0.000,0.0
13/11/2008,19:47:00,1.690,0.058,238.070,7.000,0.000,0.000,0.0
9/5/2009,19:16:00,0.374,0.000,240.680,1.800,0.000,0.000,1.0
17/5/2010,02:45:00,0.388,0.118,246.150,1.600,0.000,0.000,1.0
26/1/2007,15:18:00,1.470,0.158,249.000,5.800,0.000,0.000,19.0
26/10/2010,13:14:00,0.614,0.318,246.710,2.800,0.000,4.000,1.0
15/9/2007,07:10:00,2.576,0.180,235.710,10.800,0.000,1.000,17.0
10/6/2010,00:27:00,0.250,0.000,243.530,1.200,0.000,0.000,0.0
4/3/2010,11:53:00,0.274,0.000,243.030,1.200,0.000,0.000,1.0
11/4/2010,00:53:00,0.644,0.220,241.920,2.800,0.000,1.000,1.0
23/7/2008,06:52:00,0.296,0.194,239.490,1.400,0.000,0.000,0.0
12/5/2007,07:56:00,1.384,0.196,233.200,6.000,0.000,0.000,17.0
21/3/2010,02:51:00,?,?,?,?,?,?,
3/7/2010,00:35:00,0.476,0.372,243.380,2.400,0.000,2.000,1.0
21/5/2010,23:09:00,0.342,0.000,243.200,1.400,0.000,0.000,1.0
15/7/2009,14:23:00,0.228,0.088,241.490,1.000,0.000,1.000,0.0
11/12/2007,16:27:00,4.164,0.118,239.710,18.400,0.000,0.000,18.0
22/10/2009,11:08:00,1.380,0.076,241.280,5.600,0.000,1.000,18.0
5/4/2008,10:35:00,0.384,0.112,239.870,1.600,0.000,0.000,0.0
30/8/2009,07:10:00,0.436,0.330,242.200,2.200,0.000,2.000,1.0
3/8/2009,12:16:00,0.216,0.110,243.240,1.000,0.000,0.000,0.0
23/4/2007,08:55:00,3.172,0.066,228.710,13.800,35.000,0.000,16.0
25/8/2009,03:16:00,0.322,0.250,239.760,1.600,0.000,2.000,1.0
28/12/2007,11:36:00,1.422,0.000,239.270,5.800,0.000,0.000,18.0
22/6/2007,07:45:00,1.680,0.204,238.110,7.200,0.000,0.000,17.0
2/12/2009,00:40:00,0.834,0.110,241.590,3.400,0.000,0.000,1.0
5/5/2007,20:29:00,0.524,0.190,234.490,2.400,0.000,1.000,0.0
12/7/2009,03:03:00,0.304,0.258,242.610,1.600,0.000,1.000,1.0
13/12/2009,23:11:00,0.252,0.000,248.710,1.000,0.000,0.000,0.0
15/2/2008,12:38:00,1.368,0.050,241.710,5.600,0.000,0.000,18.0
13/7/2010,18:49:00,3.380,0.366,239.830,14.200,49.000,1.000,1.0
1/11/2010,13:27:00,1.964,0.28,245.24,8.0,0.0,0.0,19.0
28/1/2007,09:03:00,5.212,0.000,235.390,22.200,0.000,0.000,16.0
22/10/2007,08:58:00,1.852,0.216,238.740,7.800,0.000,2.000,18.0
9/7/2007,21:26:00,1.600,0.080,240.390,6.600,0.000,1.000,18.0
7/7/2010,16:40:00,0.406,0.324,240.510,2.200,0.000,2.000,0.0
24/5/2010,16:39:00,0.318,0.084,242.820,1.400,0.000,0.000,1.0
9/6/2008,07:21:00,1.314,0.000,240.120,5.400,0.000,0.000,19.0
21/5/2007,14:55:00,0.364,0.174,234.750,1.600,0.000,1.000,0.0
3/11/2009,06:33:00,0.228,0.000,244.580,0.800,0.000,0.000,1.0
4/1/2009,08:21:00,0.584,0.198,245.360,2.600,0.000,0.000,0.0
25/8/2010,08:08:00,1.470,0.214,238.920,6.200,1.000,2.000,18.0
24/2/2009,18:45:00,1.280,0.000,240.480,5.200,0.000,0.000,18.0
22/2/2007,15:43:00,0.492,0.236,241.610,2.200,0.000,1.000,0.0
23/2/2007,11:56:00,1.490,0.186,242.540,6.200,0.000,1.000,18.0
21/12/2007,07:27:00,1.622,0.118,241.390,6.600,0.000,0.000,17.0
4/10/2010,03:52:00,0.784,0.046,239.580,3.200,0.000,1.000,1.0
21/3/2008,11:37:00,1.368,0.088,240.030,5.600,0.000,0.000,17.0
7/7/2010,19:54:00,0.382,0.000,242.510,1.600,0.000,0.000,0.0
2/8/2010,07:54:00,0.244,0.104,240.050,1.000,0.000,2.000,1.0
17/12/2009,02:36:00,0.248,0.000,248.660,1.000,0.000,0.000,1.0
24/11/2010,11:19:00,1.28,0.066,238.07,5.4,0.0,0.0,17.0
2/6/2007,19:09:00,3.722,0.260,231.430,16.000,36.000,0.000,17.0
24/12/2009,23:35:00,3.082,0.188,238.160,13.000,0.000,0.000,18.0
26/11/2010,03:56:00,0.302,0.07,244.65,1.2,0.0,1.0,0.0
2/11/2010,23:04:00,1.268,0.08,249.68,5.0,0.0,0.0,1.0
20/7/2010,17:42:00,0.564,0.096,242.510,2.200,0.000,0.000,0.0
21/6/2010,05:37:00,0.274,0.078,241.550,1.200,0.000,1.000,0.0
17/10/2009,07:48:00,2.584,0.076,239.690,10.800,0.000,0.000,18.0
12/11/2009,22:48:00,0.498,0.160,243.530,2.400,0.000,0.000,2.0
17/11/2009,04:23:00,0.326,0.118,243.270,1.400,0.000,0.000,0.0
22/12/2006,12:25:00,0.596,0.384,239.490,3.000,0.000,2.000,0.0
5/5/2008,05:21:00,0.328,0.090,242.420,1.400,0.000,0.000,1.0
20/6/2008,04:30:00,0.334,0.230,240.730,1.600,0.000,1.000,1.0
7/6/2010,15:38:00,0.268,0.094,241.960,1.200,0.000,1.000,1.0
9/4/2010,03:15:00,0.454,0.000,242.040,2.200,0.000,0.000,5.0
16/2/2007,13:32:00,0.340,0.122,240.390,1.600,0.000,1.000,0.0
19/9/2007,03:04:00,0.212,0.110,242.410,1.000,0.000,0.000,0.0
26/1/2008,03:38:00,0.330,0.000,243.010,1.400,0.000,0.000,0.0
23/4/2007,14:35:00,1.346,0.186,234.040,5.800,0.000,1.000,17.0
19/12/2008,10:45:00,1.570,0.304,239.260,6.600,0.000,1.000,17.0
1/10/2007,02:33:00,0.374,0.218,244.520,1.800,0.000,1.000,0.0
17/10/2007,02:05:00,0.332,0.102,241.710,1.400,0.000,0.000,0.0
25/1/2007,00:47:00,0.312,0.146,244.110,1.400,0.000,0.000,0.0
13/4/2008,11:26:00,1.394,0.098,238.140,5.800,0.000,0.000,18.0
23/3/2009,21:37:00,0.794,0.092,238.060,3.400,1.000,0.000,0.0
13/4/2010,13:29:00,1.552,0.114,242.960,6.400,0.000,0.000,19.0
3/8/2008,00:01:00,0.208,0.094,237.510,1.000,0.000,0.000,1.0
29/9/2008,20:05:00,1.290,0.000,238.170,5.400,0.000,0.000,1.0
9/6/2009,17:40:00,0.284,0.088,241.690,1.200,0.000,0.000,1.0
23/6/2008,21:58:00,2.320,0.066,238.440,9.600,2.000,0.000,18.0
24/3/2007,03:04:00,0.296,0.094,245.470,1.200,0.000,1.000,0.0
4/10/2007,03:02:00,0.208,0.058,240.920,0.800,0.000,0.000,0.0
23/5/2008,16:03:00,1.370,0.126,240.290,5.600,0.000,0.000,18.0
14/8/2007,10:59:00,1.160,0.000,234.600,4.800,0.000,0.000,17.0
5/10/2008,17:09:00,0.424,0.124,244.800,1.800,0.000,0.000,1.0
24/4/2008,01:24:00,0.422,0.130,243.840,1.800,2.000,0.000,0.0
4/8/2009,12:13:00,0.300,0.194,241.320,1.600,0.000,0.000,0.0
28/6/2008,05:01:00,0.298,0.226,239.180,1.400,0.000,1.000,1.0
12/11/2010,16:21:00,1.08,0.31,237.43,4.8,0.0,1.0,0.0
16/3/2010,08:41:00,3.282,0.516,241.440,13.800,0.000,0.000,19.0
17/2/2010,19:46:00,1.218,0.066,242.330,5.000,0.000,0.000,1.0
11/10/2010,17:45:00,0.352,0.000,240.680,1.400,0.000,0.000,0.0
2/11/2010,18:44:00,1.386,0.054,237.45,5.8,0.0,0.0,18.0
17/10/2007,13:48:00,1.274,0.000,239.360,5.200,0.000,0.000,17.0
14/5/2010,23:51:00,0.340,0.000,244.370,1.400,0.000,0.000,1.0
16/1/2010,03:57:00,0.412,0.226,244.500,1.800,0.000,2.000,0.0
24/5/2008,15:03:00,1.388,0.096,239.950,5.800,0.000,0.000,18.0
17/12/2006,12:39:00,3.182,0.582,236.370,13.800,0.000,1.000,17.0
26/2/2007,16:08:00,0.260,0.056,242.360,1.000,0.000,0.000,0.0
7/7/2010,10:13:00,0.284,0.124,239.010,1.400,0.000,1.000,1.0
10/2/2007,07:13:00,0.258,0.000,239.710,1.200,0.000,0.000,0.0
11/9/2008,01:44:00,0.226,0.094,238.980,1.000,0.000,2.000,1.0
13/11/2008,10:59:00,0.330,0.052,242.290,1.400,0.000,0.000,0.0
28/12/2008,17:20:00,0.302,0.096,243.150,1.200,0.000,0.000,0.0
29/1/2009,15:58:00,0.800,0.108,248.150,3.400,0.000,0.000,0.0
24/7/2010,14:59:00,0.338,0.234,239.830,1.600,0.000,1.000,0.0
10/9/2007,10:06:00,0.296,0.226,240.640,1.400,0.000,0.000,0.0
22/11/2009,10:39:00,1.476,0.052,242.160,6.000,0.000,0.000,18.0
23/1/2010,09:04:00,1.718,0.092,236.820,7.200,0.000,2.000,18.0
29/4/2010,15:17:00,0.312,0.084,244.370,1.200,0.000,2.000,0.0
30/12/2006,04:51:00,0.334,0.190,246.910,1.600,0.000,0.000,0.0
25/8/2009,11:08:00,0.322,0.258,240.490,1.600,0.000,2.000,1.0
30/3/2010,13:33:00,1.632,0.196,241.860,6.800,0.000,0.000,18.0
16/9/2007,13:17:00,0.606,0.234,241.120,2.600,0.000,0.000,0.0
27/6/2009,02:29:00,0.226,0.076,244.330,1.000,0.000,0.000,1.0
20/11/2009,00:56:00,0.596,0.180,243.030,2.800,0.000,0.000,5.0
30/9/2009,04:58:00,0.376,0.328,241.000,2.000,0.000,2.000,1.0
20/10/2010,19:04:00,2.854,0.330,239.080,12.400,20.000,2.000,1.0
17/10/2007,14:00:00,1.280,0.000,240.000,5.200,0.000,0.000,18.0
17/1/2007,14:26:00,1.356,0.000,243.160,5.600,0.000,0.000,19.0
1/12/2007,02:07:00,0.232,0.000,242.980,1.000,0.000,0.000,0.0
16/10/2010,15:09:00,0.320,0.094,243.010,1.400,0.000,2.000,1.0
8/1/2010,20:50:00,1.126,0.052,243.650,4.600,0.000,0.000,1.0
29/8/2010,18:15:00,0.478,0.122,241.580,2.000,0.000,0.000,1.0
21/7/2008,13:29:00,0.436,0.102,238.810,2.000,0.000,0.000,1.0
18/3/2009,22:01:00,2.012,0.258,242.220,8.200,1.000,2.000,18.0
31/5/2009,09:05:00,0.328,0.266,243.380,1.600,0.000,1.000,1.0
28/9/2010,21:34:00,1.488,0.000,240.760,6.200,0.000,1.000,1.0
3/4/2009,21:35:00,1.642,0.000,241.770,6.800,0.000,0.000,0.0
4/9/2009,12:02:00,0.838,0.118,240.950,3.400,0.000,0.000,11.0
8/8/2010,23:12:00,0.320,0.218,242.720,1.600,0.000,2.000,0.0
2/5/2008,01:44:00,0.420,0.224,243.210,1.800,0.000,0.000,1.0
21/8/2009,21:56:00,0.708,0.076,240.120,2.800,0.000,0.000,1.0
3/9/2008,21:37:00,1.008,0.274,238.820,4.400,1.000,0.000,1.0
12/7/2007,21:03:00,2.764,0.250,237.860,11.800,1.000,18.000,18.0
6/4/2007,21:36:00,2.624,0.152,239.400,11.000,0.000,0.000,18.0
2/7/2007,23:22:00,0.388,0.234,244.040,1.800,0.000,1.000,0.0
2/11/2010,05:57:00,0.354,0.1,249.47,1.4,0.0,0.0,1.0
12/7/2007,01:03:00,1.244,0.000,240.810,5.200,0.000,0.000,18.0
26/1/2010,06:58:00,0.930,0.068,240.820,3.800,0.000,0.000,0.0
30/6/2009,14:34:00,0.416,0.122,241.320,2.800,0.000,1.000,1.0
19/8/2008,15:02:00,0.176,0.154,241.380,0.800,0.000,0.000,0.0
4/5/2008,12:49:00,0.610,0.210,242.680,2.800,0.000,0.000,0.0
29/12/2009,09:48:00,2.686,0.508,239.170,11.400,0.000,1.000,18.0
21/1/2008,06:53:00,1.944,0.138,242.160,8.000,0.000,0.000,18.0
13/7/2008,23:45:00,0.576,0.000,239.970,2.400,1.000,0.000,0.0
19/8/2010,01:43:00,?,?,?,?,?,?,
29/7/2007,13:20:00,0.262,0.204,232.930,1.400,0.000,0.000,0.0
13/7/2009,20:04:00,0.188,0.056,243.480,1.000,0.000,0.000,1.0
19/1/2007,16:07:00,0.926,0.288,244.420,4.000,0.000,1.000,0.0
26/9/2010,18:52:00,?,?,?,?,?,?,
5/8/2010,07:24:00,0.254,0.122,241.050,1.200,0.000,0.000,0.0
28/12/2007,06:26:00,1.364,0.000,245.860,5.400,0.000,0.000,18.0
6/9/2008,04:21:00,0.258,0.114,240.630,1.200,0.000,0.000,1.0
13/6/2009,00:58:00,?,?,?,?,?,?,
2/11/2009,11:58:00,2.866,0.248,236.570,12.000,38.000,0.000,0.0
28/10/2010,04:23:00,0.264,0.0,247.48,1.0,0.0,0.0,1.0
9/12/2007,11:11:00,1.418,0.000,240.180,5.800,1.000,0.000,18.0
20/12/2007,10:24:00,1.268,0.056,239.560,5.200,0.000,0.000,18.0
21/10/2010,16:44:00,1.354,0.048,242.950,5.600,0.000,0.000,19.0
15/1/2008,11:48:00,1.748,0.076,240.160,7.200,0.000,1.000,18.0
4/7/2010,13:07:00,0.340,0.214,239.180,1.600,0.000,0.000,1.0
29/6/2009,00:57:00,0.366,0.252,242.420,1.800,0.000,1.000,1.0
13/1/2010,23:40:00,?,?,?,?,?,?,
20/6/2009,19:30:00,0.238,0.000,241.670,1.000,0.000,0.000,1.0
28/1/2007,06:21:00,1.118,0.000,245.220,6.200,0.000,0.000,0.0
3/3/2009,07:56:00,3.154,0.060,242.510,13.000,1.000,0.000,18.0
13/9/2008,03:35:00,0.224,0.082,240.960,1.000,0.000,0.000,1.0
8/11/2010,19:02:00,2.712,0.462,231.8,11.8,0.0,1.0,10.0
20/1/2010,20:14:00,2.448,0.060,240.340,10.200,0.000,0.000,18.0
19/2/2010,13:36:00,0.404,0.186,244.090,1.800,0.000,1.000,0.0
15/12/2008,19:56:00,1.214,0.106,242.740,5.200,0.000,0.000,0.0
7/8/2007,17:24:00,0.984,0.238,235.160,4.400,0.000,6.000,0.0
15/8/2008,23:23:00,0.158,0.122,240.460,0.800,0.000,0.000,1.0
14/5/2009,08:06:00,1.470,0.206,239.290,6.200,0.000,1.000,18.0
5/8/2009,20:26:00,0.316,0.272,244.710,1.600,0.000,2.000,0.0
6/1/2009,14:38:00,1.360,0.066,243.910,5.600,0.000,0.000,18.0
22/10/2009,02:31:00,0.236,0.000,244.740,1.000,0.000,0.000,1.0
1/6/2008,09:39:00,1.382,0.102,241.920,5.600,1.000,0.000,18.0
2/1/2008,18:01:00,0.604,0.000,239.820,2.600,0.000,0.000,0.0
12/1/2009,03:29:00,0.226,0.000,251.770,0.800,0.000,0.000,0.0
28/11/2009,11:43:00,0.732,0.108,244.420,3.000,0.000,0.000,1.0
1/6/2009,00:17:00,0.262,0.140,244.430,1.200,0.000,0.000,0.0
3/6/2007,21:01:00,2.920,0.270,233.930,12.400,2.000,2.000,17.0
4/9/2007,10:15:00,1.268,0.108,238.790,5.200,0.000,0.000,17.0
20/11/2010,12:18:00,2.896,0.204,240.92,12.0,0.0,41.0,0.0
26/4/2008,06:54:00,0.264,0.000,241.130,1.000,0.000,0.000,1.0
6/2/2007,17:48:00,0.658,0.136,240.730,2.800,0.000,0.000,0.0
13/12/2007,02:51:00,0.304,0.096,245.050,1.200,0.000,0.000,0.0
10/3/2007,03:28:00,1.286,0.000,240.330,5.200,0.000,0.000,18.0
5/10/2008,19:09:00,0.248,0.000,239.830,1.000,0.000,0.000,1.0
20/6/2009,01:39:00,0.494,0.000,242.900,2.000,0.000,0.000,0.0
28/11/2008,21:01:00,2.434,0.096,241.330,10.000,1.000,0.000,18.0
16/5/2007,11:29:00,1.306,0.048,235.170,5.600,0.000,0.000,17.0
11/12/2007,03:13:00,0.322,0.082,246.210,1.400,0.000,0.000,0.0
24/5/2007,04:04:00,0.398,0.178,238.060,1.800,0.000,0.000,0.0
28/1/2009,20:31:00,1.818,0.082,237.740,7.600,1.000,0.000,17.0
27/9/2008,12:10:00,1.510,0.148,242.780,6.400,0.000,21.000,1.0
23/9/2010,11:13:00,1.276,0.000,239.680,5.200,0.000,0.000,18.0
16/4/2008,13:47:00,1.942,0.000,240.620,8.400,0.000,0.000,18.0
16/9/2008,10:05:00,1.292,0.000,240.760,5.200,0.000,0.000,18.0
5/2/2009,01:24:00,1.556,0.194,246.930,6.200,0.000,0.000,19.0
1/1/2010,19:32:00,0.506,0.216,244.280,2.200,0.000,0.000,0.0
5/3/2009,03:58:00,0.488,0.200,244.030,2.200,0.000,2.000,0.0
9/4/2007,13:51:00,0.274,0.046,242.990,1.400,0.000,0.000,0.0
25/8/2010,06:00:00,0.280,0.074,242.470,1.400,0.000,0.000,1.0
7/10/2007,03:50:00,0.414,0.096,242.370,1.800,0.000,0.000,0.0
4/4/2008,10:58:00,1.440,0.176,241.100,6.000,0.000,1.000,18.0
31/12/2009,12:37:00,1.376,0.000,242.810,5.600,0.000,0.000,19.0
24/10/2007,14:40:00,0.334,0.000,244.640,1.400,2.000,0.000,0.0
12/9/2008,05:29:00,0.254,0.106,239.970,1.200,0.000,0.000,1.0
20/10/2007,21:53:00,0.318,0.000,243.650,1.400,0.000,0.000,0.0
2/4/2010,06:17:00,0.346,0.116,246.550,1.400,0.000,0.000,1.0
7/11/2007,19:29:00,5.268,0.358,229.220,23.400,15.000,1.000,16.0
2/3/2007,10:57:00,0.292,0.096,241.710,1.200,0.000,0.000,0.0
17/9/2008,19:56:00,0.770,0.248,238.270,3.400,0.000,0.000,0.0
22/9/2010,01:42:00,0.232,0.072,241.700,1.000,0.000,2.000,0.0
3/9/2008,12:22:00,0.344,0.214,241.090,1.600,0.000,0.000,1.0
17/12/2007,06:48:00,0.302,0.000,245.120,1.200,0.000,0.000,0.0
16/11/2009,22:10:00,2.080,0.000,235.750,8.800,0.000,1.000,0.0
15/7/2010,00:12:00,2.514,0.134,239.170,10.400,0.000,0.000,18.0
28/1/2007,07:05:00,0.226,0.000,244.100,1.000,0.000,0.000,0.0
18/3/2007,10:38:00,2.834,0.302,234.940,13.000,19.000,0.000,17.0
26/1/2008,16:24:00,1.942,0.060,239.790,8.000,0.000,0.000,17.0
22/3/2010,23:51:00,0.316,0.104,241.710,1.400,0.000,0.000,1.0
7/4/2009,13:16:00,1.442,0.094,240.650,6.000,0.000,0.000,17.0
5/4/2007,18:19:00,0.470,0.288,242.980,2.200,0.000,0.000,0.0
5/10/2007,06:01:00,0.398,0.200,241.650,1.800,0.000,1.000,0.0
11/6/2008,09:07:00,1.302,0.114,238.390,5.400,0.000,0.000,18.0
4/2/2008,13:28:00,1.288,0.000,240.230,5.200,0.000,0.000,18.0
15/1/2008,18:37:00,2.628,0.000,236.470,11.000,0.000,0.000,0.0
14/6/2008,07:37:00,1.530,0.324,240.730,6.400,0.000,1.000,18.0
22/11/2007,20:10:00,5.372,0.442,236.390,22.800,41.000,0.000,17.0
23/1/2008,01:12:00,0.368,0.000,241.660,1.800,0.000,0.000,0.0
25/8/2008,08:42:00,0.188,0.160,243.830,1.000,0.000,0.000,1.0
28/3/2009,05:04:00,0.266,0.000,242.240,1.200,0.000,0.000,0.0
11/9/2008,22:40:00,0.378,0.278,242.750,1.800,0.000,1.000,0.0
23/10/2008,15:52:00,0.584,0.052,241.190,2.800,0.000,0.000,0.0
15/9/2009,02:18:00,0.184,0.000,241.770,0.800,0.000,0.000,0.0
1/7/2008,00:52:00,0.318,0.248,239.980,1.600,0.000,1.000,1.0
31/3/2008,20:53:00,3.580,0.000,235.240,15.600,28.000,0.000,0.0
22/6/2008,20:33:00,1.864,0.332,239.470,7.800,0.000,1.000,18.0
3/5/2008,18:37:00,0.348,0.124,243.130,1.400,0.000,0.000,1.0
6/7/2007,16:20:00,0.270,0.208,240.610,1.400,0.000,2.000,0.0
29/1/2009,10:44:00,0.774,0.210,240.750,3.200,0.000,1.000,0.0
27/8/2010,14:33:00,2.656,0.770,239.410,11.800,1.000,1.000,18.0
2/9/2009,01:55:00,0.190,0.000,240.240,0.800,0.000,0.000,1.0
30/9/2009,22:41:00,2.708,0.088,240.460,11.200,0.000,0.000,18.0
18/10/2010,21:38:00,2.588,0.074,240.660,10.600,1.000,0.000,18.0
19/5/2007,02:52:00,0.220,0.000,235.080,1.000,0.000,0.000,0.0
19/4/2009,20:31:00,3.330,0.228,237.280,14.000,38.000,0.000,1.0
29/10/2008,09:07:00,0.692,0.070,242.070,2.800,0.000,0.000,0.0
23/3/2008,06:56:00,0.252,0.000,245.360,1.200,0.000,0.000,0.0
27/9/2010,22:01:00,?,?,?,?,?,?,
25/3/2010,07:36:00,1.856,0.084,241.560,7.600,0.000,1.000,18.0
10/6/2010,01:48:00,0.280,0.074,242.400,1.200,0.000,0.000,0.0
2/10/2010,20:57:00,5.362,0.412,236.760,22.600,44.000,1.000,18.0
20/9/2010,19:32:00,1.756,0.264,236.980,8.400,15.000,0.000,1.0
15/11/2008,08:05:00,2.214,0.000,238.170,9.200,0.000,0.000,17.0
13/4/2008,01:00:00,1.414,0.062,240.040,5.800,0.000,1.000,19.0
12/1/2007,21:01:00,2.450,0.500,238.080,10.400,0.000,1.000,17.0
1/10/2008,20:10:00,3.064,0.230,237.110,13.000,0.000,0.000,18.0
26/8/2009,04:52:00,0.244,0.130,241.160,1.200,0.000,1.000,0.0
18/3/2010,12:52:00,0.460,0.080,238.970,2.000,0.000,0.000,1.0
7/7/2008,09:11:00,1.204,0.000,240.370,5.000,0.000,0.000,18.0
26/5/2008,03:46:00,0.246,0.140,240.630,1.200,0.000,2.000,1.0
24/6/2010,17:06:00,0.292,0.116,240.390,1.200,0.000,0.000,0.0
5/12/2009,02:51:00,0.370,0.052,243.760,1.600,0.000,0.000,1.0
10/3/2007,11:00:00,5.916,0.254,232.430,25.400,37.000,35.000,16.0
1/5/2008,23:38:00,0.348,0.126,243.100,1.600,0.000,2.000,1.0
4/8/2010,17:21:00,0.154,0.000,239.820,0.600,0.000,0.000,1.0
15/11/2009,18:22:00,2.552,0.140,236.030,11.200,0.000,15.000,1.0
26/6/2010,04:05:00,0.326,0.246,243.100,1.600,0.000,1.000,0.0
16/7/2009,10:23:00,0.340,0.238,243.210,1.600,0.000,1.000,1.0
31/1/2008,02:54:00,0.360,0.000,243.470,1.600,0.000,0.000,0.0
20/1/2009,14:45:00,1.414,0.076,245.730,5.600,0.000,0.000,18.0
27/6/2008,23:48:00,1.224,0.226,242.580,5.200,0.000,1.000,1.0
14/10/2008,06:38:00,0.242,0.000,239.620,1.000,0.000,0.000,1.0
8/3/2007,21:06:00,4.428,0.130,237.400,18.800,0.000,34.000,17.0
18/2/2007,13:23:00,3.114,0.170,238.430,13.400,0.000,26.000,18.0
1/10/2007,22:28:00,3.334,0.254,238.770,14.000,0.000,0.000,18.0
27/11/2008,16:21:00,1.246,0.072,240.000,5.200,0.000,0.000,0.0
7/11/2009,08:40:00,1.364,0.000,241.290,5.600,1.000,0.000,18.0
21/1/2008,01:57:00,0.326,0.000,240.130,1.600,0.000,0.000,0.0
15/3/2008,04:56:00,0.242,0.000,241.450,1.000,0.000,0.000,0.0
13/9/2008,03:59:00,0.238,0.110,240.010,1.000,0.000,0.000,1.0
2/10/2009,01:06:00,0.224,0.118,245.840,1.000,0.000,0.000,1.0
4/7/2008,00:54:00,0.252,0.128,241.170,1.200,0.000,0.000,1.0
23/7/2008,03:51:00,0.322,0.238,239.750,1.600,0.000,1.000,0.0
2/1/2010,06:01:00,0.294,0.078,245.050,1.200,0.000,0.000,1.0
17/7/2008,15:49:00,0.532,0.198,239.530,2.600,0.000,2.000,0.0
10/10/2007,09:05:00,0.286,0.000,237.100,1.200,1.000,0.000,0.0
28/6/2007,19:14:00,2.120,0.544,236.200,10.000,0.000,23.000,0.0
26/10/2008,12:53:00,0.426,0.276,243.640,2.000,0.000,1.000,0.0
28/10/2008,21:44:00,4.706,0.068,237.160,19.800,38.000,0.000,18.0
7/12/2007,20:46:00,0.296,0.084,239.160,1.200,0.000,0.000,0.0
15/10/2008,22:43:00,0.876,0.000,242.070,3.600,1.000,0.000,0.0
16/5/2010,17:02:00,0.508,0.102,243.950,2.200,0.000,2.000,0.0
21/5/2007,03:19:00,0.332,0.072,235.670,1.400,0.000,0.000,0.0
27/9/2009,22:25:00,2.258,0.446,243.060,9.600,1.000,1.000,25.0
8/10/2008,06:48:00,1.924,0.070,237.980,8.000,0.000,1.000,18.0
15/6/2009,23:11:00,0.440,0.246,245.470,2.200,0.000,0.000,1.0
16/8/2007,22:17:00,0.202,0.140,241.580,1.000,0.000,0.000,0.0
13/2/2010,09:42:00,1.902,0.072,238.930,7.800,0.000,0.000,18.0
8/1/2009,02:52:00,0.272,0.054,248.970,1.200,0.000,0.000,0.0
15/2/2010,15:46:00,0.352,0.098,248.660,1.400,0.000,0.000,1.0
21/7/2009,01:48:00,0.224,0.140,243.800,1.000,0.000,1.000,1.0
2/6/2010,19:06:00,0.172,0.000,240.100,0.800,0.000,0.000,1.0
6/3/2010,09:06:00,0.544,0.000,242.900,2.200,0.000,0.000,1.0
10/6/2007,11:59:00,1.324,0.000,241.340,5.400,0.000,1.000,18.0
12/6/2010,01:04:00,0.276,0.104,240.260,1.200,0.000,0.000,1.0
5/5/2007,13:42:00,0.288,0.082,236.050,1.400,0.000,0.000,0.0
29/8/2008,16:07:00,0.080,0.000,240.590,0.200,0.000,0.000,0.0
25/2/2008,09:23:00,0.210,0.000,238.840,0.800,0.000,0.000,0.0
4/3/2010,18:38:00,0.390,0.196,239.780,1.800,0.000,1.000,1.0
14/5/2009,11:03:00,1.920,0.084,237.070,9.000,0.000,0.000,18.0
3/6/2010,04:27:00,0.348,0.204,241.890,1.600,0.000,0.000,1.0
19/2/2007,19:28:00,3.566,0.208,232.490,15.200,0.000,0.000,16.0
28/1/2007,09:43:00,2.130,0.000,242.570,9.400,0.000,0.000,0.0
30/10/2010,11:47:00,2.418,0.134,241.21,10.6,13.0,0.0,19.0
20/10/2008,07:40:00,1.660,0.000,240.280,6.800,1.000,0.000,18.0
29/6/2008,21:34:00,0.474,0.226,242.140,2.200,0.000,2.000,1.0
24/11/2007,00:54:00,1.288,0.000,245.330,5.200,0.000,0.000,0.0
9/3/2008,17:30:00,0.558,0.184,235.970,2.600,0.000,1.000,0.0
6/10/2008,01:28:00,1.524,0.198,237.830,6.400,1.000,0.000,18.0
9/6/2010,02:24:00,0.298,0.092,241.980,1.200,0.000,0.000,1.0
21/6/2008,02:23:00,0.646,0.214,241.670,2.800,0.000,2.000,1.0
12/11/2009,19:11:00,5.594,0.398,234.040,23.800,37.000,0.000,17.0
10/3/2009,19:15:00,0.964,0.126,237.890,4.000,0.000,0.000,0.0
28/10/2008,07:56:00,0.210,0.054,240.830,0.800,0.000,0.000,0.0
18/8/2010,04:14:00,?,?,?,?,?,?,
30/5/2007,11:13:00,1.396,0.172,234.060,6.000,0.000,0.000,16.0
13/2/2009,02:38:00,0.324,0.118,245.290,1.400,0.000,0.000,0.0
17/9/2009,18:03:00,0.294,0.134,240.240,1.400,0.000,2.000,0.0
20/6/2009,14:27:00,1.250,0.092,235.990,5.200,0.000,0.000,18.0
28/8/2008,13:02:00,0.176,0.156,242.300,0.800,0.000,0.000,1.0
25/9/2010,23:20:00,?,?,?,?,?,?,
7/5/2007,18:05:00,1.640,0.174,233.360,7.000,0.000,0.000,17.0
28/4/2007,06:11:00,?,?,?,?,?,?,
19/6/2007,08:46:00,0.272,0.132,238.460,1.200,1.000,0.000,0.0
15/12/2008,23:21:00,0.342,0.000,244.350,1.400,2.000,0.000,0.0
