,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
30389,1.478,0.074,239.21,6.2,0,0,18,13,2,18
30390,0.668,0.0,240.71,3.0,0,0,1,18,5,1
30391,1.47,0.066,238.9,6.2,0,2,18,26,6,20
30392,1.61,0.168,239.83,6.8,0,0,18,3,3,18
30393,2.4,0.058,235.57,10.2,0,1,17,23,1,18
30394,0.292,0.056,245.04,1.2,0,0,0,9,12,0
30395,0.614,0.112,240.16,2.6,0,0,0,3,3,0
30396,1.202,0.096,238.25,5.0,0,0,0,1,9,0
30397,2.562,0.054,229.67,11.8,0,28,16,7,8,44
30398,0.268,0.1,240.62,1.2,0,1,1,12,9,2
30399,4.242,0.246,237.28,17.8,0,0,0,19,10,0
30400,0.236,0.0,243.34,1.0,0,0,0,6,2,0
30401,0.356,0.228,243.91,1.8,0,0,1,21,9,1
30402,0.442,0.078,241.74,1.8,0,0,0,25,12,0
30403,0.268,0.092,238.73,1.2,0,0,1,22,5,1
30404,1.344,0.48,241.25,5.8,0,1,13,19,8,14
30405,1.676,0.15,241.68,7.0,2,0,18,20,12,20
30406,0.252,0.0,244.86,1.0,0,0,0,2,5,0
30407,1.556,0.052,240.64,6.4,1,0,18,9,7,19
30408,1.302,0.0,237.63,5.4,0,0,18,15,3,18
30409,0.246,0.112,243.36,1.0,0,1,0,31,5,1
30410,1.208,0.0,235.31,5.0,0,0,18,5,6,18
30411,0.226,0.106,233.91,1.0,0,0,0,24,7,0
30412,0.35,0.07,246.69,1.4,0,1,0,22,1,1
30413,0.33,0.224,241.03,1.6,0,0,1,3,8,1
30414,0.604,0.392,240.78,3.0,0,1,0,22,12,1
30415,0.146,0.0,237.79,0.8,0,0,0,14,8,0
30416,0.494,0.072,239.4,2.2,0,0,0,11,3,0
30417,0.654,0.062,241.97,2.6,0,1,0,16,11,1
30418,0.662,0.06,242.24,2.6,0,0,0,8,4,0
30419,2.742,0.168,238.59,12.2,23,0,0,20,2,23
30420,0.408,0.418,240.96,2.4,1,1,0,4,7,2
30421,1.576,0.262,245.56,6.4,0,0,18,28,3,18
30422,1.328,0.0,237.47,5.6,0,0,17,10,2,17
30423,0.576,0.0,242.14,2.4,0,0,0,21,12,0
30424,0.44,0.228,244.36,2.0,0,1,0,25,10,1
30425,1.762,0.05,233.64,7.4,0,2,16,28,1,18
30426,1.288,0.0,239.03,5.4,0,0,17,9,2,17
30427,0.21,0.0,244.52,0.8,0,0,0,31,10,0
30428,1.808,0.114,241.33,8.6,15,0,1,14,6,16
30429,1.73,0.086,239.61,7.2,0,0,18,12,11,18
30430,1.386,0.078,240.37,5.6,0,0,18,20,3,18
30431,0.23,0.0,239.37,1.2,0,0,0,30,6,0
30432,0.338,0.248,241.56,1.6,0,1,0,13,7,1
30433,0.31,0.0,248.29,1.2,0,0,1,4,1,1
30434,0.77,0.366,243.03,3.6,0,0,0,11,6,0
30435,1.536,0.0,241.7,6.2,0,0,18,5,2,18
30436,1.442,0.074,244.73,5.8,0,0,19,15,2,19
30437,0.27,0.0,244.05,1.2,0,0,0,6,4,0
30438,0.212,0.048,242.17,1.0,0,0,0,19,9,0
30439,0.184,0.0,239.08,0.8,0,0,1,29,5,1
30440,0.33,0.134,241.64,1.4,0,0,1,17,6,1
30441,0.384,0.214,239.37,1.8,0,0,0,13,4,0
30442,0.994,0.224,238.65,4.2,0,0,11,2,7,11
30443,1.414,0.188,238.67,6.4,1,0,10,21,3,11
30444,0.32,0.088,244.86,1.4,0,0,0,13,11,0
30445,0.182,0.0,231.89,0.8,0,0,0,4,6,0
30446,0.346,0.062,237.99,1.4,0,0,0,6,5,0
30447,2.248,0.436,238.46,9.6,1,2,1,21,11,4
30448,0.22,0.0,242.5,0.8,0,0,0,25,2,0
30449,0.576,0.132,243.35,2.8,0,2,0,15,1,2
30450,1.356,0.0,244.05,5.4,0,0,19,1,5,19
30451,1.48,0.092,240.13,6.2,0,0,18,22,10,18
30452,0.406,0.168,238.99,1.8,0,0,0,8,9,0
30453,1.476,0.224,240.76,6.2,0,1,17,6,4,18
30454,0.226,0.0,245.79,1.0,0,0,0,26,2,0
30455,0.314,0.0,241.14,1.2,0,0,0,24,11,0
30456,0.406,0.26,242.89,2.0,0,2,0,24,8,2
30457,1.432,0.07,241.08,5.8,0,0,0,26,2,0
30458,1.326,0.076,243.98,5.4,0,0,19,29,1,19
30459,0.496,0.0,241.93,2.0,0,0,0,19,2,0
30460,0.296,0.066,242.99,1.2,0,0,1,19,10,1
30461,0.386,0.242,243.72,1.8,0,2,0,4,11,2
30462,1.94,0.0,236.76,8.2,0,0,0,11,12,0
30463,0.828,0.062,246.26,3.4,0,0,0,9,2,0
30464,0.838,0.14,240.65,3.4,0,0,12,5,8,12
30465,0.244,0.0,246.37,1.0,0,0,0,6,2,0
30466,0.87,0.13,241.57,3.6,0,1,0,14,2,1
30467,2.916,0.332,240.47,12.2,2,0,18,30,1,20
30468,4.438,0.048,231.31,19.2,36,0,17,10,11,53
30469,0.51,0.0,238.99,2.0,0,0,0,4,7,0
30470,0.39,0.0,238.54,1.6,0,0,0,8,6,0
30471,0.37,0.222,242.19,1.8,0,0,1,30,8,1
30472,0.246,0.1,240.99,1.0,0,1,1,25,7,2
30473,0.688,0.324,241.08,3.4,0,2,0,31,5,2
30474,0.38,0.244,240.14,1.8,0,2,0,22,7,2
30475,1.576,0.092,242.77,6.4,0,0,18,27,1,18
30476,0.43,0.184,236.68,2.0,0,0,1,25,5,1
30477,2.424,0.456,242.45,10.2,0,1,18,29,12,19
30478,0.136,0.0,239.63,0.6,0,0,0,1,6,0
30479,2.69,0.09,236.23,11.6,0,0,17,23,8,17
30480,1.488,0.2,242.4,6.2,0,2,18,5,4,20
30481,0.708,0.078,242.78,2.8,0,0,1,29,4,1
30482,3.11,0.314,241.25,12.8,1,1,19,12,4,21
30483,0.302,0.058,240.54,1.2,0,0,0,13,3,0
30484,0.258,0.19,240.11,1.2,0,1,0,25,6,1
30485,3.47,0.0,242.51,14.2,0,0,18,27,12,18
30486,1.416,0.112,240.12,5.8,0,0,18,23,4,18
30487,0.158,0.0,242.18,0.6,0,0,1,13,8,1
30488,1.004,0.314,237.98,4.4,0,0,13,1,8,13
30489,0.186,0.102,239.9,0.8,0,0,0,22,8,0
30490,1.4,0.124,244.25,5.6,0,0,19,22,1,19
30491,0.77,0.23,243.25,3.2,0,0,1,17,4,1
30492,0.216,0.0,245.78,0.8,0,0,0,17,12,0
30493,0.568,0.098,243.45,2.2,0,1,0,29,9,1
30494,0.58,0.372,240.64,3.0,0,1,1,4,7,2
30495,0.476,0.104,241.51,2.0,0,0,0,24,11,0
30496,0.3,0.076,245.99,1.2,0,2,0,9,12,2
30497,1.152,0.0,233.19,4.8,0,0,17,10,8,17
30498,0.29,0.0,243.21,1.2,0,0,0,9,5,0
30499,0.29,0.11,241.55,1.2,0,1,0,10,4,1
30500,1.418,0.206,242.51,5.8,0,1,0,4,2,1
30501,1.336,0.072,236.1,5.6,0,1,17,15,5,18
30502,1.812,0.0,233.49,8.2,0,0,0,17,11,0
30503,0.148,0.0,243.39,0.6,0,0,1,26,7,1
30504,0.228,0.098,239.44,1.0,0,1,1,26,7,2
30505,2.036,0.096,238.77,8.4,0,0,28,23,4,28
30506,1.216,0.1,239.53,5.0,0,1,1,22,1,2
30507,1.04,0.34,238.94,4.6,0,0,0,13,4,0
30508,1.49,0.084,240.84,6.2,0,0,18,18,1,18
30509,1.378,0.084,242.43,5.6,0,0,18,2,2,18
30510,0.206,0.054,242.92,0.8,0,0,0,25,10,0
30511,0.408,0.35,240.85,2.2,0,2,1,3,7,3
30512,0.308,0.074,242.23,1.2,0,0,0,17,2,0
30513,0.324,0.214,239.98,1.6,0,0,1,28,7,1
30514,0.172,0.138,239.9,0.8,0,1,0,7,8,1
30515,0.728,0.494,243.24,3.6,1,1,0,4,7,2
30516,0.244,0.0,244.44,1.2,0,0,0,7,2,0
30517,1.424,0.154,239.26,6.0,0,0,18,14,2,18
30518,1.346,0.09,244.31,5.4,0,0,0,24,11,0
30519,0.18,0.0,243.5,0.8,0,0,1,28,8,1
30520,0.382,0.132,243.71,1.6,0,0,1,27,1,1
30521,3.414,0.312,232.19,15.0,0,1,17,9,5,18
30522,1.336,0.0,237.18,5.6,0,0,19,2,3,19
30523,5.98,0.054,233.13,25.6,36,0,18,28,9,54
30524,0.23,0.0,243.61,1.0,0,0,0,8,12,0
30525,0.404,0.17,239.53,1.8,0,1,1,10,10,2
30526,1.932,0.082,242.9,8.0,0,0,0,28,10,0
30527,1.01,0.092,235.86,4.2,0,1,0,3,3,1
30528,0.57,0.08,236.59,2.4,0,2,0,3,3,2
30529,2.898,0.238,237.6,12.2,37,0,0,13,9,37
30530,2.096,0.124,242.97,8.6,1,1,18,18,3,20
30531,3.3,0.308,239.06,13.8,0,0,17,17,1,17
30532,0.18,0.152,240.55,0.8,0,0,1,29,8,1
30533,1.13,0.116,241.16,4.6,0,0,11,19,9,11
30534,1.584,0.056,235.65,6.8,0,2,17,17,5,19
30535,0.43,0.248,244.26,2.0,0,1,0,2,5,1
30536,0.444,0.124,243.31,2.0,0,0,0,9,6,0
30537,0.482,0.068,243.96,2.2,0,0,0,31,12,0
30538,0.248,0.122,238.05,1.2,0,0,0,15,7,0
30539,0.804,0.122,236.48,3.4,0,0,0,26,3,0
30540,0.314,0.118,240.02,1.4,0,0,0,27,2,0
30541,0.512,0.078,238.58,2.2,0,0,0,17,5,0
30542,0.31,0.092,235.32,1.4,0,0,0,27,2,0
30543,3.942,0.324,238.12,17.2,32,0,29,7,9,61
30544,0.224,0.122,233.95,1.0,0,0,0,21,7,0
30545,1.382,0.088,239.93,5.6,0,1,18,16,4,19
30546,0.302,0.242,242.73,1.6,0,1,1,12,9,2
30547,1.124,0.0,235.26,4.8,0,0,17,12,8,17
30548,0.22,0.138,240.79,1.0,0,0,0,21,8,0
30549,0.224,0.094,238.32,1.0,0,1,1,27,6,2
30550,0.72,0.0,240.27,3.0,0,0,0,10,3,0
30551,1.636,0.05,239.14,6.8,0,0,18,29,5,18
30552,0.08,0.0,240.3,0.2,0,0,1,12,8,1
30553,0.834,0.254,242.51,3.6,0,0,0,4,12,0
30554,0.628,0.05,243.51,2.6,0,0,1,19,9,1
30555,2.676,0.0,235.37,11.4,0,0,17,24,1,17
30556,1.338,0.124,241.06,5.4,0,0,19,8,8,19
30557,0.444,0.34,241.52,2.2,0,1,0,31,8,1
30558,3.774,0.088,235.13,16.0,37,2,18,20,5,57
30559,0.56,0.26,242.63,2.6,0,0,0,21,8,0
30560,0.5,0.224,240.09,2.4,0,1,0,4,9,1
30561,2.744,0.296,237.8,11.6,1,0,17,11,11,18
30562,1.746,0.182,238.59,7.2,0,1,18,11,10,19
30563,0.334,0.28,245.56,1.8,0,2,1,27,7,3
30564,2.296,0.0,237.41,10.4,0,0,17,22,4,17
30565,0.408,0.0,240.27,2.0,0,0,0,14,9,0
30566,0.156,0.0,238.74,0.6,0,0,0,8,8,0
30567,0.48,0.28,240.28,2.2,0,1,1,9,10,2
30568,4.164,0.22,236.49,17.6,36,0,29,31,5,65
30569,1.966,0.074,241.86,8.0,2,0,18,10,12,20
30570,1.514,0.102,244.99,6.2,0,0,18,8,1,18
30571,0.528,0.094,239.58,2.4,0,0,1,7,10,1
30572,0.216,0.0,242.57,0.8,0,0,0,26,2,0
30573,0.496,0.09,244.56,2.0,0,0,0,27,3,0
30574,0.354,0.088,240.62,1.6,0,0,0,18,10,0
30575,0.406,0.218,247.5,1.8,0,0,0,28,11,0
30576,0.324,0.13,240.41,1.4,0,0,0,18,4,0
30577,1.022,0.16,242.87,4.2,0,1,1,14,7,2
30578,2.34,0.062,237.89,9.8,0,0,17,15,1,17
30579,0.606,0.122,240.08,2.6,0,1,0,6,2,1
30580,0.606,0.338,240.84,2.8,0,1,1,5,10,2
30581,1.436,0.168,242.51,5.8,0,1,18,9,12,19
30582,2.544,0.086,236.72,10.8,0,1,0,6,12,1
30583,0.886,0.174,244.58,3.6,0,0,0,27,12,0
30584,0.354,0.106,244.35,1.4,0,0,0,25,1,0
30585,1.032,0.086,240.03,4.4,0,0,11,7,10,11
30586,0.222,0.0,242.35,1.0,0,0,0,27,3,0
30587,2.008,0.256,243.82,8.4,0,0,18,31,1,18
30588,2.566,0.12,240.79,10.6,0,38,0,9,6,38
30589,1.53,0.264,241.95,6.4,0,0,18,10,3,18
30590,1.18,0.0,239.51,4.8,0,0,17,11,9,17
30591,0.88,0.194,239.44,4.0,0,0,11,2,7,11
30592,1.632,0.088,241.27,6.6,0,0,18,12,12,18
30593,0.22,0.094,241.11,1.0,0,0,1,27,9,1
30594,0.376,0.0,239.83,1.6,0,0,0,15,5,0
30595,0.39,0.304,239.42,2.0,0,1,0,18,6,1
30596,0.3,0.0,243.43,1.4,0,0,0,28,3,0
30597,0.54,0.186,242.37,2.8,0,1,4,6,6,5
30598,2.858,0.336,238.87,12.4,0,0,0,12,12,0
30599,0.216,0.126,242.84,1.0,0,1,0,4,8,1
30600,1.624,0.378,240.14,6.8,0,1,19,5,7,20
30601,0.082,0.0,242.42,0.2,0,0,0,9,8,0
30602,0.368,0.334,239.62,2.0,0,1,0,5,9,1
30603,2.114,0.106,241.69,8.8,2,0,18,26,5,20
30604,1.438,0.076,239.85,6.0,0,0,18,12,4,18
30605,0.254,0.0,241.8,1.0,0,0,0,9,3,0
30606,0.746,0.0,239.92,3.0,0,0,0,30,10,0
30607,1.422,0.096,242.62,5.8,0,1,19,6,11,20
30608,0.324,0.0,244.28,1.4,1,0,0,18,11,1
30609,1.484,0.214,242.83,6.2,0,0,18,20,12,18
30610,0.26,0.134,243.08,1.2,0,0,1,13,5,1
30611,0.188,0.0,243.44,0.8,0,0,1,9,7,1
30612,0.526,0.144,240.36,2.2,0,0,1,26,4,1
30613,0.394,0.352,242.14,2.2,0,2,0,7,7,2
30614,0.14,0.102,240.62,0.8,0,0,0,7,8,0
30615,5.022,0.228,238.64,21.0,0,75,0,11,1,75
30616,4.114,0.172,237.31,17.2,38,0,17,16,10,55
30617,0.192,0.0,239.67,0.8,0,0,0,26,8,0
30618,0.338,0.072,240.64,1.6,0,0,1,24,4,1
30619,0.268,0.132,238.27,1.2,1,0,0,19,6,1
30620,3.804,0.194,240.01,16.2,18,0,21,29,1,39
30621,0.4,0.0,241.74,1.8,0,0,0,23,1,0
30622,0.108,0.0,241.28,0.4,0,0,0,16,8,0
30623,0.204,0.0,240.33,1.0,0,0,0,26,8,0
30624,0.154,0.0,240.18,0.6,0,0,1,28,7,1
30625,3.93,0.0,236.8,16.6,0,0,17,8,1,17
30626,1.318,0.0,234.61,5.6,0,0,17,11,5,17
30627,3.204,0.0,238.56,13.4,0,34,18,20,6,52
30628,0.224,0.0,244.62,1.0,0,0,0,15,3,0
30629,0.966,0.138,243.59,4.0,0,0,0,14,9,0
30630,1.372,0.454,243.26,6.0,0,0,1,9,8,1
30631,1.264,0.0,237.14,5.2,0,0,18,20,6,18
30632,0.304,0.082,241.85,1.2,0,1,0,22,11,1
30633,1.004,0.0,245.22,4.2,0,0,0,10,3,0
30634,2.328,0.05,238.33,9.6,0,0,17,14,3,17
30635,1.544,0.292,237.8,6.6,0,0,0,11,9,0
30636,0.406,0.268,244.66,2.0,0,0,0,26,3,0
30637,1.74,0.0,241.16,7.2,0,0,18,16,12,18
30638,4.582,0.108,240.41,19.2,0,28,18,28,1,46
30639,1.432,0.146,241.5,6.0,0,1,0,4,1,1
30640,0.6,0.0,238.7,2.8,0,0,2,24,5,2
30641,3.566,0.072,235.62,15.0,0,0,17,15,12,17
30642,3.798,0.432,234.61,16.2,37,0,18,22,6,55
30643,5.66,0.0,234.46,24.0,37,0,17,21,10,54
30644,0.322,0.072,241.69,1.4,0,0,1,3,6,1
30645,0.422,0.074,242.33,1.8,0,0,1,15,9,1
30646,0.24,0.076,240.87,1.0,0,0,1,12,6,1
30647,1.536,0.138,239.23,6.4,0,0,19,17,6,19
30648,0.832,0.078,241.29,3.4,0,0,1,25,12,1
30649,4.026,0.262,236.12,17.2,38,0,0,17,4,38
30650,0.334,0.086,242.44,1.4,0,0,1,26,7,1
30651,0.336,0.084,248.47,1.4,0,1,1,15,2,2
30652,0.446,0.128,242.2,2.0,0,0,1,16,4,1
30653,0.414,0.066,242.25,1.8,0,0,1,1,10,1
30654,0.226,0.122,238.43,1.0,0,2,0,17,6,2
30655,2.558,0.1,233.2,11.0,37,0,0,3,5,37
30656,0.276,0.0,242.55,1.2,0,0,1,18,5,1
30657,1.386,0.178,239.66,5.8,0,0,18,23,6,18
30658,3.53,0.0,240.25,14.6,0,36,18,26,2,54
30659,1.434,0.06,240.86,6.0,0,0,18,2,1,18
30660,0.37,0.142,238.47,1.8,0,0,0,10,10,0
30661,0.552,0.224,241.94,2.6,1,2,0,14,6,3
30662,2.064,0.0,238.52,8.6,0,0,18,5,9,18
30663,0.318,0.076,243.69,1.2,0,0,0,26,11,0
30664,1.384,0.0,241.45,5.6,0,0,18,3,2,18
30665,1.43,0.076,244.01,5.8,0,1,19,11,5,20
30666,0.212,0.088,237.41,1.0,0,0,0,7,8,0
30667,0.248,0.0,235.75,1.0,0,0,0,8,5,0
30668,2.614,0.122,237.39,11.0,0,0,0,1,1,0
30669,0.484,0.328,244.39,2.4,0,1,0,21,3,1
30670,1.688,0.34,241.42,7.0,0,1,19,24,8,20
30671,1.28,0.046,238.56,5.2,0,0,18,26,6,18
30672,0.708,0.226,241.2,3.0,0,1,0,9,7,1
30673,2.132,0.072,237.9,9.0,2,1,18,4,3,21
30674,1.356,0.082,237.02,5.6,0,0,18,29,5,18
30675,1.46,0.084,246.21,5.8,0,2,20,12,2,22
30676,1.084,0.094,241.43,5.2,0,0,0,29,6,0
30677,0.734,0.164,241.42,3.0,0,0,0,8,11,0
30678,1.752,0.204,240.92,7.2,0,2,18,17,1,20
30679,2.188,0.106,239.56,9.2,0,0,17,16,3,17
30680,0.272,0.206,236.67,1.4,0,1,0,18,9,1
30681,1.452,0.206,238.94,6.0,0,2,18,5,10,20
30682,0.278,0.222,240.24,1.4,0,1,0,24,9,1
30683,2.268,0.0,238.63,9.4,0,0,0,4,1,0
30684,0.218,0.064,235.49,1.0,0,0,1,4,9,1
30685,1.612,0.072,242.65,6.6,0,0,0,8,3,0
30686,0.7,0.0,241.27,2.8,0,0,1,29,5,1
30687,0.972,0.184,242.11,4.0,0,1,1,1,12,2
30688,0.43,0.102,242.06,1.8,1,0,1,4,11,2
30689,2.732,0.078,236.68,11.6,0,1,17,13,2,18
30690,2.29,0.064,238.53,9.6,0,1,18,31,3,19
30691,1.376,0.202,240.61,5.8,0,1,1,22,7,2
30692,0.082,0.0,241.29,0.2,0,0,1,28,8,1
30693,0.778,0.0,240.08,3.2,0,0,1,30,11,1
30694,0.232,0.048,241.15,1.0,0,0,0,6,11,0
30695,0.208,0.05,237.16,0.8,0,0,0,22,5,0
30696,1.326,0.0,238.32,5.6,0,0,18,22,4,18
30697,0.33,0.094,241.38,1.6,0,0,1,1,7,1
30698,2.616,0.684,242.91,11.4,1,0,19,10,1,20
30699,0.14,0.0,242.55,0.6,0,0,0,25,6,0
30700,1.254,0.048,240.26,5.2,0,0,18,21,6,18
30701,0.81,0.112,239.47,3.6,0,0,0,19,3,0
30702,1.214,0.052,232.39,5.2,0,0,16,24,5,16
30703,0.208,0.052,244.9,0.8,0,0,0,27,10,0
30704,0.38,0.064,242.61,1.6,0,0,0,9,11,0
30705,1.436,0.216,241.27,6.0,0,0,20,24,6,20
30706,0.308,0.192,234.25,1.4,0,0,0,19,7,0
30707,0.25,0.146,241.93,1.2,0,0,1,14,8,1
30708,0.244,0.0,247.6,1.0,0,0,0,9,2,0
30709,0.242,0.134,242.46,1.0,0,0,1,23,8,1
30710,0.934,0.158,240.32,4.0,0,0,11,5,9,11
30711,3.682,0.21,238.63,15.4,38,0,19,14,5,57
30712,2.484,0.098,237.96,10.4,0,0,17,14,12,17
30713,0.336,0.082,237.55,1.4,0,1,0,2,3,1
30714,0.264,0.0,241.85,1.2,0,0,0,7,5,0
30715,0.406,0.202,246.09,1.8,0,0,0,21,10,0
30716,3.202,0.0,236.52,13.4,38,0,0,13,3,38
30717,0.734,0.184,240.69,3.4,0,0,10,19,6,10
30718,0.38,0.19,240.42,1.8,0,0,0,6,6,0
30719,2.014,0.112,242.44,8.2,0,0,19,22,11,19
30720,1.468,0.208,241.91,6.0,0,0,19,9,6,19
30721,0.158,0.0,243.68,0.6,0,0,0,3,10,0
30722,1.01,0.294,237.87,4.4,0,2,11,19,9,13
30723,3.176,0.094,237.14,13.4,0,0,29,15,10,29
30724,2.072,0.086,241.78,8.6,0,0,18,31,1,18
30725,1.522,0.08,241.65,6.2,0,0,18,29,1,18
30726,0.35,0.196,240.58,1.6,0,0,1,31,8,1
30727,0.256,0.108,240.3,1.2,0,0,0,12,9,0
30728,0.794,0.282,237.31,3.8,0,2,4,11,10,6
30729,0.312,0.0,238.2,1.4,0,0,0,3,5,0
30730,0.42,0.14,235.05,2.0,0,1,0,28,5,1
30731,0.306,0.246,243.13,1.6,0,0,1,5,8,1
30732,5.636,0.152,234.48,24.0,0,0,17,13,5,17
30733,1.384,0.062,240.71,5.6,0,0,19,13,10,19
30734,0.356,0.094,241.87,1.4,0,0,1,20,10,1
30735,0.308,0.084,237.59,1.2,0,0,0,18,5,0
30736,0.16,0.0,241.1,0.8,0,0,1,25,7,1
30737,0.216,0.0,242.67,0.8,0,0,0,2,3,0
30738,0.326,0.114,245.86,1.4,0,0,0,12,3,0
30739,3.328,0.094,241.89,13.6,0,0,0,17,12,0
30740,0.366,0.358,240.98,2.0,0,1,1,23,7,2
30741,0.316,0.092,241.9,1.4,0,1,0,27,11,1
30742,0.188,0.0,242.04,0.8,0,0,0,20,7,0
30743,0.342,0.112,245.76,1.4,0,1,1,21,1,2
30744,2.962,0.212,240.95,13.0,22,2,18,17,8,42
30745,1.866,0.182,236.04,7.8,0,2,0,12,2,2
30746,1.78,0.064,238.38,7.4,0,0,17,12,3,17
30747,1.416,0.078,238.86,5.8,0,0,18,22,12,18
30748,0.308,0.084,240.19,1.2,0,0,0,6,3,0
30749,1.718,0.09,244.44,7.0,0,0,0,16,12,0
30750,0.398,0.114,242.43,1.8,0,2,0,6,3,2
30751,0.918,0.068,242.71,4.4,0,0,10,2,4,10
30752,1.428,0.19,240.86,6.0,0,2,19,20,9,21
30753,0.468,0.048,235.45,2.0,0,0,1,20,10,1
30754,0.604,0.0,242.99,2.4,0,0,1,8,4,1
30755,0.238,0.074,241.93,1.0,0,0,1,29,9,1
30756,1.502,0.11,245.26,6.0,0,0,20,9,2,20
30757,0.338,0.092,240.46,1.4,0,0,1,23,10,1
30758,0.224,0.12,240.35,1.0,0,2,1,31,5,3
30759,0.514,0.24,245.21,2.4,0,1,0,31,1,1
30760,0.082,0.0,241.29,0.2,0,0,0,31,8,0
30761,1.346,0.0,237.97,5.6,0,0,17,12,6,17
30762,1.426,0.192,236.97,6.0,0,1,17,25,3,18
30763,0.252,0.0,243.96,1.0,0,0,1,8,10,1
30764,0.43,0.266,240.89,2.0,0,1,0,14,8,1
30765,0.416,0.14,242.82,1.8,0,0,0,15,4,0
30766,0.812,0.266,241.92,3.4,0,1,12,25,8,13
30767,0.422,0.294,242.66,2.0,0,1,1,26,10,2
30768,2.24,0.0,238.66,9.4,0,0,18,9,11,18
30769,0.206,0.0,249.51,0.8,0,0,0,20,12,0
30770,0.568,0.298,241.65,2.6,0,2,1,17,10,3
30771,0.84,0.0,247.47,3.4,0,0,0,17,12,0
30772,1.328,0.0,240.79,5.4,0,3,18,20,8,21
30773,1.432,0.0,239.48,6.0,0,0,18,2,10,18
30774,0.38,0.08,241.44,1.6,0,0,0,8,11,0
30775,2.058,0.342,244.6,8.4,0,0,0,25,12,0
30776,0.252,0.27,239.96,1.4,0,1,1,12,8,2
30777,1.186,0.0,236.85,5.0,0,0,18,9,8,18
30778,0.7,0.46,243.94,3.4,0,0,0,22,11,0
30779,0.456,0.136,243.91,2.0,0,2,1,3,12,3
30780,0.388,0.186,241.54,1.8,0,0,0,15,1,0
30781,2.238,0.446,242.64,9.4,0,1,1,2,5,2
30782,0.272,0.224,236.91,1.4,0,0,0,2,8,0
30783,0.316,0.108,241.22,1.4,0,0,1,27,10,1
30784,4.2,0.166,243.81,17.4,0,33,18,26,12,51
30785,0.45,0.234,237.14,2.0,0,1,0,12,5,1
30786,1.954,0.0,237.84,8.2,0,0,18,20,6,18
30787,1.484,0.106,243.49,6.0,0,0,19,3,12,19
30788,0.206,0.148,243.68,1.0,0,0,0,15,8,0
30789,0.28,0.174,240.28,1.4,0,0,1,9,7,1
30790,0.244,0.092,242.31,1.0,0,0,0,26,6,0
30791,0.376,0.116,245.46,1.6,0,0,1,17,5,1
30792,0.236,0.06,246.61,1.0,0,0,0,28,12,0
30793,0.258,0.064,240.26,1.0,0,0,1,9,9,1
30794,1.648,0.118,241.7,6.8,0,2,0,7,3,2
30795,1.528,0.224,241.31,6.4,0,1,19,21,7,20
30796,1.398,0.174,239.55,5.8,0,1,0,22,1,1
30797,0.27,0.194,242.57,1.4,0,1,0,25,9,1
30798,0.082,0.0,241.98,0.2,0,0,1,9,8,1
30799,0.082,0.0,242.74,0.2,0,0,1,15,8,1
30800,2.056,0.06,239.94,8.4,0,0,19,20,10,19
30801,0.176,0.08,239.98,0.8,0,1,0,23,9,1
30802,1.47,0.226,239.09,6.2,0,1,18,12,3,19
30803,0.284,0.246,233.35,1.6,0,0,0,21,7,0
30804,0.968,0.0,242.06,4.4,0,0,13,25,2,13
30805,0.29,0.0,236.62,1.2,0,0,0,26,5,0
30806,0.138,0.0,241.02,0.6,0,0,0,10,7,0
30807,0.426,0.242,242.84,2.0,0,1,0,24,4,1
30808,3.31,0.096,234.96,14.2,0,0,17,5,11,17
30809,0.388,0.124,245.54,1.8,0,1,0,3,1,1
30810,0.446,0.22,240.85,2.0,0,1,0,21,2,1
30811,0.436,0.18,240.88,2.0,0,0,0,12,10,0
30812,0.252,0.0,243.23,1.0,0,0,1,4,5,1
30813,0.406,0.196,238.98,1.8,0,2,0,18,2,2
30814,1.406,0.102,242.27,5.8,0,0,18,26,2,18
30815,1.526,0.0,241.76,6.2,0,0,20,8,6,20
30816,1.77,0.112,243.58,7.2,0,0,18,28,3,18
30817,1.27,0.0,238.26,5.2,0,0,18,15,10,18
30818,0.42,0.092,243.48,1.8,0,0,1,25,8,1
30819,0.204,0.1,239.05,1.0,0,1,0,10,7,1
30820,0.608,0.318,241.29,3.2,0,2,6,24,8,8
30821,0.252,0.258,241.6,1.4,0,0,1,9,8,1
30822,0.14,0.0,241.68,0.6,0,0,1,29,6,1
30823,1.414,0.058,244.79,5.8,0,0,0,17,1,0
30824,1.894,0.134,239.3,7.8,0,0,0,12,2,0
30825,0.128,0.0,242.42,0.6,0,0,0,15,9,0
30826,0.53,0.08,250.59,2.2,0,0,0,30,12,0
30827,2.366,0.106,238.45,9.8,0,0,0,3,2,0
30828,1.48,0.12,242.08,6.0,1,0,18,1,4,19
30829,0.216,0.0,241.33,0.8,0,0,0,9,4,0
30830,0.512,0.0,241.77,2.0,0,4,0,19,10,4
30831,0.414,0.136,242.22,1.8,0,0,0,16,4,0
30832,1.436,0.14,241.3,6.0,1,2,18,9,1,21
30833,0.22,0.0,243.77,0.8,0,0,0,13,3,0
30834,2.524,0.132,244.17,10.2,0,1,0,1,1,1
30835,0.324,0.242,239.7,1.6,0,1,1,8,8,2
30836,1.454,0.116,245.31,5.8,0,0,19,21,1,19
30837,1.456,0.186,239.86,6.0,0,1,18,13,2,19
