Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
4.034,0.406,236.56,17.8,20,19,17,19,1,56
0.326,0.12,238.75,1.4,0,0,1,7,7,1
0.35,0.23,243.83,1.6,0,0,0,12,9,0
0.188,0.122,239.87,1.0,0,2,0,15,6,2
0.37,0.148,239.03,1.6,0,2,1,11,5,3
0.326,0.222,240.63,1.6,0,0,1,31,7,1
0.246,0.0,245.84,1.0,0,0,1,26,12,1
0.246,0.138,242.9,1.2,0,0,1,8,8,1
1.75,0.136,237.79,7.4,0,2,17,29,11,19
1.49,0.09,242.82,6.0,0,0,18,21,5,18
0.962,0.298,243.18,4.0,0,0,13,28,6,13
0.232,0.0,247.41,1.0,0,0,0,12,12,0
0.232,0.0,244.21,1.0,0,1,0,28,3,1
0.224,0.0,247.04,0.8,0,0,0,17,12,0
0.542,0.092,248.16,2.4,0,0,0,1,12,0
3.724,0.176,238.15,15.6,38,2,18,21,6,58
0.364,0.114,248.45,1.4,0,0,1,27,10,1
1.34,0.084,241.05,5.6,0,0,18,30,6,18
0.406,0.336,240.39,2.2,0,2,0,28,7,2
0.344,0.104,242.34,1.4,0,1,1,7,4,2
0.494,0.092,241.4,2.2,0,0,0,27,10,0
2.594,0.2,236.52,11.0,0,1,17,14,2,18
0.238,0.202,240.72,1.2,0,2,0,20,6,2
3.636,0.0,237.66,15.2,0,0,17,3,2,17
2.278,0.226,237.48,9.6,0,0,18,15,10,18
4.904,0.49,240.38,20.4,0,2,18,23,12,20
0.306,0.0,240.4,1.4,0,0,0,16,5,0
0.502,0.166,231.52,2.2,0,0,0,27,5,0
1.61,0.0,240.87,6.6,0,0,18,15,9,18
1.266,0.0,236.15,5.2,0,0,17,21,3,17
0.536,0.0,247.94,2.2,0,0,0,11,1,0
0.316,0.0,237.33,1.6,0,0,1,28,6,1
1.286,0.06,241.79,5.2,0,0,18,28,11,18
1.402,0.0,233.23,6.0,0,0,16,7,5,16
1.288,0.058,241.11,5.2,0,0,18,4,4,18
2.774,0.14,237.01,11.8,0,0,18,5,4,18
1.2,0.162,243.82,5.0,0,2,1,19,6,3
0.868,0.172,230.85,4.0,0,2,0,29,5,2
0.326,0.228,238.85,1.6,0,1,1,27,7,2
0.302,0.088,240.02,1.2,0,0,0,27,9,0
1.312,0.078,239.9,5.4,0,0,1,8,3,1
2.718,0.072,235.16,11.4,1,0,17,16,5,18
0.294,0.232,238.47,1.6,0,2,0,12,9,2
1.372,0.074,235.32,5.8,0,1,18,6,5,19
0.218,0.0,243.59,1.0,0,0,0,15,3,0
0.258,0.0,239.21,1.0,0,0,0,11,5,0
0.222,0.0,237.95,1.0,0,0,0,7,12,0
0.418,0.188,237.63,2.0,0,2,0,17,5,2
0.452,0.26,245.45,2.2,0,1,1,17,4,2
0.424,0.102,243.26,1.8,0,0,0,30,1,0
0.644,0.274,244.08,2.8,0,5,0,14,3,5
1.41,0.0,243.69,5.8,2,0,19,3,4,21
0.304,0.11,241.61,1.2,1,0,0,1,6,1
0.306,0.084,241.25,1.2,0,0,0,29,9,0
1.518,0.066,240.14,6.2,0,0,18,19,4,18
0.1,0.0,237.26,0.4,0,0,0,7,8,0
1.826,0.388,245.03,7.6,0,2,19,17,12,21
0.22,0.11,241.78,1.0,0,1,0,7,7,1
0.342,0.058,238.53,1.4,0,0,0,2,4,0
0.422,0.292,244.85,2.0,0,2,1,11,12,3
1.882,0.142,245.72,7.6,0,0,1,14,4,1
1.506,0.048,240.43,6.4,0,0,18,21,11,18
1.622,0.0,237.26,6.8,0,0,17,12,10,17
1.358,0.0,237.69,5.6,0,0,18,27,6,18
0.21,0.0,239.84,0.8,0,0,0,1,7,0
2.436,0.24,238.48,10.4,0,35,1,1,10,36
1.312,0.056,240.41,5.4,0,0,0,13,11,0
3.348,0.116,230.87,14.4,0,1,17,6,5,18
0.138,0.0,242.04,0.6,0,0,1,4,8,1
2.382,0.056,239.46,9.8,0,0,18,7,2,18
0.228,0.0,240.24,1.0,0,0,1,19,10,1
1.408,0.312,230.92,6.2,1,2,0,2,6,3
0.116,0.0,241.83,0.6,0,0,0,21,4,0
0.382,0.142,239.81,1.8,0,0,0,6,11,0
0.448,0.134,241.21,2.2,0,0,1,30,7,1
1.316,0.0,233.09,5.6,0,0,17,11,5,17
0.32,0.05,244.92,1.4,0,0,0,17,1,0
2.632,0.128,244.01,10.8,0,0,19,11,12,19
3.35,0.26,237.67,14.0,0,37,0,13,2,37
0.426,0.226,239.49,2.0,0,1,1,26,4,2
0.28,0.1,234.61,1.2,0,0,0,4,6,0
0.324,0.118,243.46,1.4,0,0,0,9,11,0
0.342,0.066,244.72,1.4,0,0,0,14,12,0
0.31,0.0,247.16,1.2,0,0,0,20,12,0
0.162,0.0,235.09,0.6,0,0,1,29,5,1
0.312,0.102,240.39,1.4,0,0,0,29,9,0
0.63,0.072,238.76,2.6,0,0,0,17,3,0
0.4,0.13,246.11,1.8,0,0,1,5,1,1
1.628,0.17,234.74,6.8,0,1,18,9,6,19
0.272,0.066,240.76,1.2,0,0,0,1,11,0
1.316,0.0,239.64,5.4,0,0,18,16,2,18
0.458,0.206,244.39,2.0,2,0,1,14,9,3
0.386,0.226,242.05,1.8,1,1,1,4,7,3
0.508,0.104,245.57,2.2,0,0,0,10,1,0
0.08,0.0,240.15,0.2,0,0,0,9,8,0
1.556,0.092,244.83,6.4,0,0,18,9,3,18
2.682,0.132,242.02,11.0,0,1,18,15,11,19
0.61,0.0,243.03,2.4,0,0,0,17,5,0
1.41,0.0,244.32,5.6,0,0,18,23,12,18
0.718,0.154,241.55,3.0,0,0,1,21,5,1
0.294,0.214,242.02,1.4,0,0,0,21,6,0
0.414,0.094,244.78,1.8,0,0,0,13,12,0
2.31,0.06,241.09,9.6,0,0,19,20,10,19
0.498,0.35,241.65,2.4,0,1,1,2,5,2
0.662,0.176,245.15,3.2,0,0,6,25,3,6
0.15,0.0,240.77,0.6,0,0,1,14,7,1
0.324,0.06,244.21,1.4,0,0,1,19,2,1
3.518,0.0,236.9,14.8,0,0,17,11,1,17
1.782,0.08,238.36,7.4,0,1,0,1,3,1
1.308,0.0,238.15,5.4,0,0,18,17,4,18
1.118,0.0,234.84,4.6,0,0,16,6,8,16
3.044,0.0,239.6,12.6,0,0,17,15,3,17
0.388,0.132,246.03,1.6,0,1,0,1,3,1
2.5,0.058,237.37,10.4,0,0,17,2,10,17
0.204,0.0,240.39,0.8,0,0,0,1,11,0
0.206,0.084,237.97,0.8,0,0,1,27,6,1
0.288,0.26,242.47,1.6,0,1,0,24,8,1
0.176,0.0,242.13,0.8,0,0,0,16,9,0
1.522,0.23,246.31,6.2,0,0,19,2,2,19
0.342,0.104,245.4,1.4,0,0,0,27,4,0
1.328,0.0,242.74,5.4,0,0,19,16,3,19
0.404,0.104,240.04,2.0,0,1,1,9,6,2
0.402,0.0,244.76,1.8,0,0,0,5,12,0
1.276,0.076,243.12,5.2,0,0,0,12,11,0
1.736,0.446,240.24,7.4,1,2,19,10,9,22
0.384,0.0,235.46,1.8,0,0,0,28,5,0
0.252,0.0,248.44,1.0,0,0,1,17,1,1
0.122,0.0,240.09,0.6,0,0,0,12,9,0
0.392,0.064,242.49,1.8,0,1,0,12,10,1
0.082,0.0,241.68,0.2,0,0,1,18,8,1
0.21,0.108,240.59,1.0,0,2,0,6,7,2
1.368,0.09,238.45,5.6,0,0,0,19,1,0
0.146,0.05,242.36,0.6,0,0,1,14,9,1
3.686,0.0,240.46,15.4,38,0,22,15,7,60
0.578,0.064,238.91,2.4,0,1,0,12,2,1
2.554,0.064,241.6,10.6,1,0,18,12,2,19
0.59,0.0,240.2,2.4,0,0,1,26,4,1
1.284,0.096,238.04,5.4,0,0,18,15,8,18
0.818,0.32,240.28,3.6,0,2,1,4,5,3
2.118,0.344,243.13,8.8,0,0,18,5,12,18
0.36,0.178,241.41,1.6,0,1,0,24,8,1
1.502,0.07,240.28,6.2,0,0,18,21,5,18
1.558,0.318,238.67,6.6,0,1,18,24,4,19
3.64,0.108,242.37,15.0,0,37,18,30,11,55
0.286,0.116,239.92,1.2,0,0,1,13,7,1
0.214,0.13,243.66,1.0,0,1,0,4,8,1
1.286,0.104,239.64,5.2,0,0,18,8,9,18
0.358,0.08,241.25,1.6,0,1,1,11,5,2
1.066,0.546,239.3,5.0,0,1,12,11,8,13
1.722,0.232,244.6,7.0,0,0,18,26,1,18
0.532,0.0,243.36,2.2,0,0,0,26,11,0
0.316,0.054,242.45,1.2,0,0,0,7,1,0
3.074,0.166,241.28,12.8,1,25,18,2,7,44
0.184,0.05,240.99,1.0,0,0,1,12,7,1
0.31,0.0,251.55,1.2,0,0,0,3,12,0
3.642,0.13,228.57,15.8,0,36,16,3,6,52
2.462,0.268,241.71,10.2,0,2,18,7,1,20
1.376,0.0,243.42,5.6,0,0,18,1,4,18
0.268,0.0,246.25,1.0,0,0,1,31,1,1
2.764,0.0,246.16,11.8,0,22,18,4,2,40
0.632,0.212,240.09,2.8,0,0,1,1,7,1
1.822,0.0,241.93,8.8,0,26,1,12,9,27
0.69,0.212,239.6,3.2,0,0,8,15,8,8
0.4,0.162,243.51,1.8,0,1,1,1,10,2
0.19,0.0,240.43,0.8,0,0,0,17,6,0
1.29,0.0,241.3,5.2,0,0,18,17,12,18
0.292,0.076,241.93,1.2,0,0,0,2,3,0
2.588,0.236,239.81,11.2,0,0,18,12,1,18
0.184,0.0,243.95,0.8,0,0,1,16,9,1
0.298,0.112,242.33,1.4,0,1,1,3,6,2
0.75,0.116,239.78,3.2,0,0,0,23,11,0
0.65,0.304,236.83,3.0,0,1,1,7,7,2
2.748,0.054,245.61,11.2,0,0,19,28,12,19
0.098,0.0,240.34,0.4,0,0,0,18,6,0
0.258,0.054,246.17,1.0,0,0,0,20,2,0
1.802,0.224,244.84,7.4,0,0,19,8,3,19
5.458,0.0,234.78,23.2,37,0,17,10,12,54
0.554,0.376,238.58,2.8,0,0,0,6,9,0
1.452,0.07,238.69,6.0,1,1,17,27,3,19
0.668,0.2,238.61,2.8,0,0,0,2,3,0
0.27,0.074,242.2,1.2,0,1,0,7,9,1
0.224,0.0,242.52,1.0,0,0,0,20,3,0
0.27,0.0,246.82,1.2,0,0,0,20,11,0
1.192,0.102,232.97,5.0,0,0,16,9,8,16
1.264,0.052,231.74,5.4,0,0,16,15,5,16
2.6,0.098,234.38,11.0,0,0,17,5,1,17
0.22,0.102,240.11,1.0,0,0,0,26,6,0
0.75,0.0,240.71,3.2,0,0,1,12,9,1
1.388,0.088,243.51,5.6,0,1,0,25,11,1
4.684,0.06,244.89,19.2,37,0,19,29,12,56
1.25,0.094,241.36,5.2,0,0,18,29,8,18
1.336,0.202,239.46,5.6,0,1,19,16,6,20
0.278,0.198,238.87,1.4,0,0,0,24,9,0
5.69,0.06,236.61,24.2,1,0,18,3,5,19
0.262,0.124,244.09,1.2,0,1,1,15,7,2
0.488,0.166,245.73,2.0,0,0,1,16,12,1
0.422,0.094,240.93,1.8,0,2,1,11,6,3
0.272,0.0,243.53,1.2,0,0,1,18,5,1
0.286,0.11,235.2,1.4,0,0,0,26,7,0
1.482,0.138,242.99,6.0,0,0,0,2,12,0
1.804,0.222,237.02,7.6,0,0,17,13,9,17
0.428,0.094,241.76,1.8,0,0,0,2,5,0
0.346,0.126,237.63,1.6,0,0,0,10,10,0
1.764,0.074,241.94,7.2,0,0,0,9,12,0
0.408,0.206,244.2,1.8,0,0,0,28,4,0
0.394,0.236,241.83,1.8,0,2,0,25,2,2
0.504,0.184,247.28,2.4,0,0,0,27,12,0
0.744,0.0,240.04,3.0,0,0,0,29,10,0
1.064,0.048,239.49,4.8,0,0,15,13,3,15
0.52,0.122,241.32,2.2,0,4,0,8,6,4
2.64,0.072,238.65,11.0,1,0,18,20,10,19
0.308,0.244,242.97,1.6,0,0,1,1,8,1
1.59,0.13,244.72,6.4,0,2,19,18,10,21
0.202,0.0,236.89,0.8,0,0,0,9,1,0
0.304,0.082,245.08,1.2,0,0,0,20,3,0
2.272,0.088,242.5,9.8,0,0,19,26,4,19
4.164,0.076,239.76,17.2,0,0,19,3,10,19
0.288,0.23,237.45,1.4,0,1,0,12,9,1
0.396,0.35,239.92,2.2,0,2,1,2,8,3
0.206,0.134,241.04,1.0,0,0,0,18,8,0
0.348,0.108,242.3,1.4,0,0,1,9,5,1
2.614,0.136,240.53,10.8,0,0,18,8,12,18
0.302,0.224,237.15,1.6,0,1,0,17,7,1
0.624,0.218,244.17,2.8,0,1,0,3,11,1
0.472,0.178,245.95,2.0,0,1,0,22,2,1
0.176,0.152,240.69,0.8,0,0,1,14,8,1
0.34,0.144,241.8,1.6,0,0,0,19,1,0
0.264,0.098,242.55,1.2,0,0,2,21,6,2
0.238,0.13,240.4,1.0,0,0,0,7,8,0
1.566,0.21,241.64,6.4,0,0,19,2,5,19
1.786,0.208,241.87,7.4,2,3,0,24,11,5
0.396,0.15,245.66,1.6,0,1,1,3,1,2
2.874,0.226,236.71,12.2,0,2,18,12,9,20
0.216,0.0,242.98,0.8,0,0,0,7,3,0
2.08,0.0,236.91,8.8,1,0,4,16,11,5
0.102,0.0,239.8,0.4,0,0,0,18,8,0
4.636,0.188,230.24,20.2,0,2,16,17,5,18
2.86,0.0,236.23,12.0,2,0,17,12,3,19
1.504,0.214,242.64,6.2,0,1,18,1,4,19
0.276,0.122,242.51,1.2,0,1,1,22,9,2
0.236,0.122,240.09,1.0,0,0,0,13,7,0
1.328,0.106,243.05,5.4,0,0,18,11,9,18
0.192,0.076,236.36,0.8,0,0,0,20,7,0
2.052,0.188,236.2,8.8,1,1,0,25,5,2
0.434,0.208,243.38,2.0,0,2,0,17,3,2
0.312,0.0,246.95,1.4,0,0,0,20,12,0
2.99,0.0,237.27,12.6,0,0,18,30,3,18
1.666,0.192,240.33,6.8,0,0,17,23,12,17
0.382,0.1,245.51,1.6,0,2,0,28,11,2
3.658,0.188,236.67,15.4,37,0,17,14,2,54
1.778,0.068,243.28,7.2,0,0,19,18,2,19
1.596,0.19,239.25,6.6,0,0,18,6,7,18
0.23,0.0,243.61,1.0,0,0,0,11,1,0
0.276,0.0,239.34,1.4,0,0,0,27,3,0
0.23,0.096,233.58,1.0,0,1,0,16,7,1
0.228,0.0,243.65,1.0,0,0,0,6,4,0
1.19,0.0,237.06,5.0,0,0,18,7,6,18
0.594,0.122,246.52,2.6,0,2,0,4,1,2
0.548,0.26,238.93,2.4,0,1,0,1,1,1
0.228,0.0,239.68,1.0,0,0,0,14,10,0
0.956,0.3,239.38,4.2,0,0,12,26,6,12
2.014,0.0,240.07,8.4,0,0,17,8,2,17
2.054,0.05,238.53,8.6,0,0,17,2,10,17
0.082,0.0,243.93,0.2,0,0,1,11,8,1
1.274,0.0,238.5,5.2,0,0,18,17,3,18
0.462,0.068,246.34,2.0,0,2,0,8,12,2
0.374,0.0,246.38,1.4,0,0,1,24,11,1
1.738,0.364,242.23,7.2,2,2,0,5,7,4
0.35,0.13,243.63,1.4,0,0,0,6,3,0
0.264,0.23,242.57,1.4,0,2,0,2,9,2
0.88,0.136,238.75,4.0,1,0,6,15,7,7
0.922,0.266,240.74,4.0,0,1,11,28,10,12
1.33,0.0,241.29,5.4,0,1,19,16,5,20
0.28,0.0,243.13,1.4,0,0,0,24,1,0
0.356,0.0,241.86,1.4,0,0,0,11,11,0
1.462,0.19,238.89,6.2,0,0,18,22,6,18
0.252,0.154,243.64,1.2,0,0,1,20,9,1
0.478,0.214,244.71,2.2,0,0,1,29,4,1
0.388,0.172,239.51,1.8,0,0,1,7,6,1
1.494,0.142,239.05,6.2,1,0,18,21,6,19
1.524,0.082,242.01,6.2,0,0,19,23,4,19
0.728,0.086,240.19,3.0,0,1,1,15,7,2
1.33,0.06,244.24,5.4,0,0,19,26,3,19
0.412,0.202,241.52,1.8,0,1,0,18,7,1
0.27,0.118,242.34,1.2,0,0,0,2,9,0
3.62,0.222,234.85,15.4,2,0,17,22,11,19
0.25,0.116,243.76,1.0,0,0,1,8,9,1
0.308,0.082,237.95,1.2,0,0,0,31,5,0
0.218,0.048,241.3,1.0,0,0,0,17,11,0
2.702,0.2,235.46,12.2,0,2,17,23,3,19
1.004,0.0,239.16,4.8,0,1,8,8,5,9
0.152,0.0,243.21,0.6,0,0,1,27,9,1
2.076,0.208,239.84,8.6,0,0,19,7,5,19
4.15,0.28,235.95,17.6,37,0,17,9,11,54
0.218,0.074,238.04,1.0,0,0,0,11,9,0
0.278,0.0,249.69,1.2,0,0,0,16,12,0
1.776,0.188,239.9,7.4,0,0,18,7,5,18
0.31,0.084,241.49,1.2,0,0,0,17,3,0
0.154,0.078,239.09,0.6,0,0,0,20,6,0
0.252,0.0,242.82,1.0,0,0,0,18,11,0
0.34,0.208,239.57,1.6,0,0,1,12,7,1
0.442,0.28,241.1,2.2,0,1,1,1,5,2
1.762,0.51,242.21,7.6,0,1,1,24,4,2
1.958,0.266,238.24,8.2,0,2,29,8,7,31
0.308,0.0,240.35,1.4,0,0,1,23,4,1
0.316,0.128,246.54,1.4,0,1,0,4,9,1
1.944,0.0,244.35,7.8,0,0,19,26,1,19
1.702,0.174,241.81,7.0,1,0,18,1,2,19
2.356,0.278,238.64,9.8,0,1,0,15,10,1
0.314,0.078,238.31,1.4,0,0,0,2,4,0
4.002,0.492,238.39,16.8,1,36,18,8,6,55
1.578,0.06,244.41,6.4,0,0,19,2,4,19
1.458,0.08,247.16,5.8,0,0,19,8,12,19
1.318,0.05,238.92,5.4,0,0,18,17,5,18
0.126,0.0,237.87,0.6,0,0,0,10,5,0
1.314,0.0,239.99,5.4,0,0,0,6,3,0
0.228,0.0,244.11,1.0,0,0,0,3,2,0
0.246,0.0,241.05,1.0,0,0,0,23,4,0
0.126,0.0,238.19,0.6,0,0,0,25,7,0
1.694,0.058,239.4,7.0,0,0,17,14,11,17
0.93,0.126,241.6,4.0,0,0,12,31,7,12
1.39,0.092,239.22,5.8,0,0,19,25,12,19
0.326,0.104,244.2,1.4,0,0,0,24,1,0
0.338,0.276,241.7,1.8,0,1,0,15,8,1
0.56,0.316,238.4,2.8,0,1,0,30,3,1
3.462,0.046,236.19,14.6,37,0,18,2,9,55
0.394,0.0,245.46,1.6,0,0,0,24,11,0
0.22,0.0,247.33,0.8,0,0,0,15,2,0
0.182,0.048,241.58,0.8,0,0,1,19,6,1
2.9,0.052,239.5,12.0,0,0,18,8,1,18
1.358,0.096,241.3,5.6,0,0,18,5,9,18
0.244,0.0,246.52,1.0,0,0,0,21,1,0
0.246,0.178,236.2,1.2,0,1,0,24,9,1
1.416,0.0,241.03,5.8,0,0,19,16,6,19
0.962,0.08,242.47,4.0,0,0,0,19,10,0
2.524,0.28,238.21,10.6,1,2,18,31,1,21
0.226,0.088,239.58,1.0,0,0,1,18,7,1
1.89,0.398,238.84,8.0,0,1,0,26,2,1
0.206,0.0,242.84,0.8,0,0,0,1,11,0
0.644,0.104,241.4,2.6,0,1,0,4,4,1
1.616,0.0,239.92,6.6,0,0,18,23,5,18
0.344,0.184,242.34,1.6,0,1,0,16,9,1
1.914,0.178,236.79,8.0,0,0,18,17,1,18
1.548,0.146,240.58,6.6,0,0,16,21,11,16
0.706,0.156,238.22,3.2,0,2,0,17,5,2
1.766,0.0,238.95,7.4,0,0,0,28,9,0
1.404,0.072,241.06,5.8,0,0,18,9,4,18
0.372,0.1,243.72,1.6,0,0,0,13,11,0
0.328,0.152,232.99,1.6,0,1,0,1,5,1
0.192,0.084,237.49,1.0,0,0,0,21,8,0
0.218,0.188,240.01,1.2,0,1,0,28,8,1
0.362,0.16,243.38,1.6,0,0,1,19,10,1
2.698,0.0,238.57,11.2,0,0,17,18,12,17
2.428,0.244,236.67,10.2,0,0,17,5,1,17
0.228,0.106,241.74,1.0,0,1,0,26,6,1
1.418,0.046,244.04,5.8,0,0,19,2,4,19
1.262,0.0,238.17,5.2,0,0,17,18,1,17
0.216,0.0,240.88,0.8,0,0,0,28,2,0
0.31,0.066,243.25,1.2,0,0,0,19,2,0
1.354,0.192,241.32,5.6,0,1,18,15,7,19
1.382,0.06,238.59,5.8,0,0,18,3,9,18
1.572,0.086,245.14,6.4,1,0,18,30,1,19
1.366,0.086,237.39,5.6,0,0,18,14,5,18
2.05,0.0,233.14,8.8,0,0,16,12,10,16
1.298,0.0,239.63,5.4,0,0,18,13,10,18
0.316,0.106,241.44,1.4,0,1,1,31,3,2
0.314,0.174,241.25,1.4,0,0,0,11,1,0
0.37,0.3,240.38,2.0,0,2,1,28,7,3
0.318,0.232,239.92,1.6,0,0,0,2,8,0
0.326,0.0,243.44,1.4,0,1,1,13,10,2
0.134,0.0,244.25,0.6,0,0,1,25,7,1
0.398,0.092,243.51,1.6,0,1,0,6,4,1
0.218,0.05,240.57,1.0,0,0,0,15,11,0
1.294,0.088,239.19,5.4,0,2,18,29,7,20
1.49,0.182,243.9,6.0,0,1,19,12,2,20
0.912,0.156,240.97,3.8,0,0,0,26,11,0
0.448,0.132,241.24,2.2,0,0,1,29,7,1
1.344,0.082,241.38,5.6,0,0,0,8,3,0
2.586,0.0,241.58,10.6,0,0,19,14,12,19
0.796,0.28,242.03,3.4,0,0,1,20,6,1
0.342,0.084,243.14,1.4,0,0,0,4,3,0
0.278,0.0,248.29,1.2,0,0,0,7,3,0
0.264,0.0,242.59,1.0,0,0,1,30,9,1
0.244,0.118,240.82,1.0,0,0,0,7,9,0
0.438,0.248,241.7,2.0,0,1,0,6,3,1
2.49,0.192,234.78,10.6,0,0,17,27,4,17
1.198,0.0,230.46,5.2,2,0,16,23,4,18
0.804,0.274,242.17,3.6,0,1,10,20,7,11
0.26,0.138,242.8,1.2,0,0,1,27,6,1
0.262,0.0,242.19,1.0,0,0,0,12,4,0
2.618,0.182,241.31,10.8,0,1,18,17,12,19
2.562,0.0,240.55,10.6,0,0,18,8,1,18
0.288,0.124,244.46,1.2,0,0,1,27,8,1
1.56,0.048,236.59,6.6,0,0,17,13,12,17
1.404,0.322,237.01,6.0,0,1,17,28,8,18
4.188,0.178,231.69,18.0,0,0,16,15,12,16
0.288,0.17,232.84,1.4,0,0,0,14,5,0
3.076,0.084,235.96,13.0,0,0,17,4,2,17
0.082,0.0,242.34,0.2,0,0,1,27,8,1
2.758,0.056,246.02,11.2,0,0,19,28,12,19
2.356,0.124,241.16,9.8,0,0,18,1,12,18
0.298,0.09,240.83,1.2,0,1,1,15,11,2
1.44,0.084,242.77,5.8,0,0,19,11,5,19
0.242,0.128,243.29,1.2,0,0,0,1,10,0
1.426,0.106,241.55,5.8,0,0,18,26,11,18
0.18,0.072,235.58,0.8,0,1,0,21,7,1
0.554,0.096,241.66,2.2,1,0,1,11,10,2
0.288,0.094,239.99,1.2,0,2,0,3,11,2
3.564,0.266,235.66,15.0,0,35,17,16,10,52
0.384,0.24,246.24,1.8,0,1,0,14,1,1
0.21,0.048,242.79,0.8,0,0,0,28,11,0
0.264,0.0,240.19,1.2,0,0,0,12,10,0
2.344,0.0,244.19,9.6,0,0,19,25,12,19
1.274,0.05,238.35,5.2,0,0,17,6,1,17
0.28,0.07,236.88,1.2,0,0,0,25,2,0
1.152,0.0,234.6,4.8,0,0,17,13,8,17
0.66,0.126,238.43,3.2,0,0,7,17,7,7
1.972,0.156,241.73,8.2,0,0,0,8,1,0
1.33,0.0,240.6,5.4,0,0,18,22,5,18
0.316,0.256,238.2,1.6,0,1,1,27,8,2
0.328,0.126,243.61,1.4,0,2,0,27,12,2
0.39,0.22,244.11,1.8,0,1,0,8,3,1
0.348,0.17,244.85,1.6,0,0,0,28,12,0
0.416,0.072,240.62,2.0,0,0,1,29,6,1
0.114,0.0,242.62,0.6,0,0,0,25,9,0
1.388,0.29,241.02,5.8,0,0,1,3,11,1
0.364,0.156,241.98,1.6,0,0,1,6,12,1
1.226,0.136,239.64,5.2,0,0,0,7,2,0
0.352,0.07,240.09,1.4,0,0,1,18,4,1
2.218,0.348,239.6,9.2,0,0,18,13,11,18
0.224,0.086,238.82,1.0,0,0,0,1,8,0
0.31,0.0,239.78,1.4,0,0,0,22,4,0
0.326,0.108,240.75,1.4,0,0,0,15,10,0
0.384,0.162,244.56,1.6,0,0,1,9,4,1
1.436,0.138,242.72,5.8,0,0,18,9,12,18
0.414,0.066,244.18,1.8,0,0,0,30,12,0
0.316,0.248,244.45,1.6,0,0,1,13,7,1
2.968,0.154,236.08,12.6,0,1,17,20,11,18
0.31,0.0,238.31,1.6,0,0,1,14,7,1
0.128,0.0,237.39,0.6,0,0,0,1,5,0
1.334,0.066,241.64,5.4,0,0,18,5,9,18
1.278,0.21,241.18,5.4,0,0,12,15,7,12
2.872,0.174,237.48,12.2,0,1,18,16,3,19
0.21,0.078,235.47,1.0,0,1,0,23,7,1
1.238,0.068,243.59,5.0,0,0,0,10,1,0
0.364,0.076,240.69,1.4,0,0,1,17,2,1
0.212,0.102,240.77,1.0,0,0,0,25,6,0
0.328,0.084,243.8,1.4,0,0,0,17,11,0
1.454,0.078,242.23,6.0,0,0,18,16,1,18
0.246,0.0,244.82,1.0,0,0,0,10,3,0
1.312,0.132,240.49,5.8,0,0,0,30,1,0
0.34,0.078,241.14,1.4,0,1,1,9,9,2
0.372,0.1,243.64,1.6,0,0,0,10,11,0
0.476,0.078,246.43,2.2,0,0,0,16,1,0
0.456,0.094,240.86,2.0,0,0,1,9,5,1
0.216,0.0,239.67,1.0,0,0,0,15,10,0
0.388,0.0,242.9,1.8,0,1,1,7,10,2
3.256,0.198,241.7,13.4,0,0,0,22,3,0
1.254,0.0,239.17,5.2,0,0,0,6,3,0
0.122,0.0,233.33,0.6,0,0,0,10,5,0
0.3,0.08,241.86,1.2,0,0,0,28,10,0
0.592,0.214,241.32,2.6,0,0,0,6,5,0
0.994,0.172,243.08,4.2,0,3,0,14,12,3
0.628,0.12,249.64,2.4,0,0,0,2,2,0
2.346,0.164,238.85,9.8,1,0,17,3,12,18
1.296,0.0,241.09,5.2,0,0,18,2,2,18
0.27,0.0,244.67,1.0,0,0,1,16,4,1
0.18,0.0,241.3,0.8,0,0,0,17,9,0
0.34,0.242,240.68,1.6,0,1,0,13,7,1
0.624,0.0,242.18,4.2,0,0,0,11,2,0
0.446,0.0,245.42,2.0,0,0,0,30,1,0
1.458,0.056,243.26,6.0,0,2,18,24,11,20
0.386,0.154,235.11,1.8,0,0,0,24,5,0
0.29,0.084,245.51,1.2,0,2,0,28,1,2
0.336,0.168,239.4,1.6,0,1,0,7,6,1
1.016,0.0,238.95,4.2,0,0,0,8,1,0
0.362,0.206,241.71,1.8,0,0,0,24,8,0
1.184,0.326,243.44,5.0,0,1,11,21,9,12
1.44,0.0,241.69,5.8,0,0,19,22,4,19
1.48,0.164,237.84,6.2,1,0,0,3,9,1
0.184,0.074,236.34,1.0,0,0,0,31,7,0
0.388,0.0,245.23,1.6,0,0,0,10,12,0
2.678,0.34,240.63,11.2,38,2,1,16,8,41
1.98,0.206,241.6,8.2,0,2,19,23,10,21
1.486,0.178,239.83,6.2,0,0,18,8,10,18
0.256,0.134,240.48,1.2,0,2,1,9,8,3
7.7,0.274,229.0,33.6,41,34,16,21,1,91
0.214,0.104,239.73,1.0,0,0,0,11,7,0
3.902,0.352,238.53,16.8,35,2,18,7,10,55
1.274,0.062,239.97,5.2,0,0,17,17,11,17
0.296,0.0,241.49,1.2,0,0,1,21,4,1
0.242,0.064,239.49,1.0,0,0,0,17,8,0
0.226,0.13,240.27,1.0,0,0,1,23,7,1
2.788,0.046,236.46,11.8,0,0,17,10,11,17
0.532,0.206,236.87,2.4,0,1,0,23,7,1
0.394,0.204,238.77,1.8,0,0,0,7,11,0
0.202,0.0,240.68,0.8,0,0,0,30,10,0
